name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,speed_at_capacity,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id,orientation_code,loop_code
,0,,,,1,2,Freeway,1,27.551,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,49.2560,1.1630</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,49.2560,1.1630</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,1,,,,1,3,Freeway,1,20.008,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,31.2840,41.6130</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,31.2840,41.6130</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,2,,,,1,4,Freeway,1,23.938,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,49.0400,6.1180</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,49.0400,6.1180</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,3,,,,1,5,Freeway,1,20.903,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,43.5220,5.0320</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,43.5220,5.0320</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,4,,,,1,6,Freeway,1,28.338,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,20.0920,47.8510</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,20.0920,47.8510</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,5,,,,1,7,Freeway,1,22.292,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,29.3620,43.8570</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,29.3620,43.8570</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,6,,,,1,8,Freeway,1,13.830,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,43.5920,16.3730</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,43.5920,16.3730</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,7,,,,1,9,Freeway,1,26.575,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,8.4250,35.9620</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,8.4250,35.9620</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,8,,,,1,10,Freeway,1,19.331,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,22.5900,4.1060</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,22.5900,4.1060</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,9,,,,1,11,Freeway,1,7.333,1,60,25,4590,1,180,12,,,0,0,"<LineString><coordinates>30.7920,21.6110,23.5460,22.7400</coordinates></LineString>","<LineString><coordinates>30.7920,21.6110,23.5460,22.7400</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
